GEO CODE,STATE,JURISDICTION NAME,PPRN FY2012
481104,TX,COLLEGE STATION,"$204,055 "
481158,TX,CONROE,"$104,830 "
481206,TX,CORPUS CHRISTI,"$1,633,751 "
481338,TX,DALLAS,"$8,493,894 "
481410,TX,DENISON,"$66,133 "
481416,TX,DENTON,"$159,265 "
481608,TX,EDINBURG,"$168,203 "
481680,TX,EL PASO,"$4,105,200 "
481722,TX,EULESS CITY,"$67,919 "
481824,TX,FLOWER MOUND TOWN,"$39,278 "
481896,TX,FORT WORTH,"$3,290,908 "
481944,TX,FRISCO,"$52,883 "
481986,TX,GALVESTON,"$261,071 "
481998,TX,GARLAND,"$1,008,957 "
482142,TX,GRAND PRAIRIE,"$250,565 "
482178,TX,GRAPEVINE,"$46,788 "
482304,TX,HARLINGEN,"$171,297 "
482514,TX,HOUSTON,"$14,623,427 "
482628,TX,IRVING,"$1,099,670 "
482820,TX,KILLEEN,"$175,232 "
483042,TX,LAREDO,"$1,759,871 "
483084,TX,LEAGUE CITY,"$53,304 "
483132,TX,LEWISVILLE,"$104,115 "
483246,TX,LONGVIEW,"$137,227 "
483288,TX,LUBBOCK,"$1,123,067 "
483330,TX,MC ALLEN,"$865,765 "
483348,TX,MCKINNEY CITY,"$98,978 "
483438,TX,MARSHALL,"$75,485 "
483546,TX,MESQUITE,"$161,240 "
483564,TX,MIDLAND,"$164,543 "
483606,TX,MISSION,"$151,751 "
483612,TX,MISSOURI CITY,"$53,779 "
483798,TX,NEW BRAUNFELS,"$63,196 "
483888,TX,NORTH RICHLAND HILLS,"$59,255 "
483924,TX,ODESSA,"$203,763 "
483966,TX,ORANGE,"$75,712 "
484068,TX,PASADENA,"$927,031 "
484080,TX,PEARLAND,"$54,933 "
484146,TX,PHARR,"$201,407 "
484206,TX,PLANO,"$226,372 "
484248,TX,PORT ARTHUR,"$244,874 "
484488,TX,RICHARDSON,"$115,152 "
484674,TX,ROUND ROCK,"$76,498 "
484686,TX,ROWLETT,"$38,143 "
484752,TX,SAN ANGELO,"$160,373 "
484758,TX,SAN ANTONIO,"$7,073,720 "
484770,TX,SAN BENITO,"$90,332 "
484812,TX,SAN MARCOS,"$95,083 "
484962,TX,SHERMAN,"$58,085 "
485202,TX,SUGAR LAND,"$60,858 "
485316,TX,TEMPLE,"$92,548 "
485340,TX,TEXARKANA,"$82,272 "
485346,TX,TEXAS CITY,"$76,597 "
485496,TX,TYLER,"$170,221 "
485580,TX,VICTORIA,"$112,266 "
485592,TX,WACO,"$808,299 "
485826,TX,WICHITA FALLS,"$254,769 "
489001,TX,Anderson County,"$99,334 "
489003,TX,Andrews County,"$24,713 "
489005,TX,Angelina County,"$156,554 "
489007,TX,Aransas County,"$51,616 "
489009,TX,Archer County,"$19,504 "
489011,TX,Armstrong County,"$8,800 "
489013,TX,Atascosa County,"$96,386 "
489015,TX,Austin County,"$65,104 "
489017,TX,Bailey County,"$15,244 "
489019,TX,Bandera County,"$34,928 "
489021,TX,Bastrop County,"$103,318 "
489023,TX,Baylor County,"$19,283 "
489025,TX,Bee County,"$67,764 "
489027,TX,Bell County,"$141,425 "
489029,TX,Bexar County,"$315,569 "
489031,TX,Blanco County,"$21,044 "
489033,TX,Borden County,"$1,970 "
489035,TX,Bosque County,"$49,283 "
489037,TX,Bowie County,"$80,148 "
489039,TX,BRAZORIA COUNTY,"$912,612 "
489041,TX,Brazos County,"$29,226 "
489043,TX,Brewster County,"$29,780 "
489045,TX,Briscoe County,"$6,008 "
489047,TX,Brooks County,"$30,561 "
489049,TX,Brown County,"$94,633 "
489051,TX,Burleson County,"$37,744 "
489053,TX,Burnet County,"$59,174 "
489055,TX,Caldwell County,"$65,578 "
489057,TX,Calhoun County,"$44,177 "
489059,TX,Callahan County,"$36,513 "
489061,TX,Cameron County,"$441,963 "
489063,TX,Camp County,"$27,963 "
489065,TX,Carson County,"$16,644 "
489067,TX,Cass County,"$62,530 "
489069,TX,Castro County,"$21,124 "
489071,TX,Chambers County,"$39,718 "
489073,TX,Cherokee County,"$109,324 "
489075,TX,Childress County,"$26,813 "
489077,TX,Clay County,"$32,560 "
489079,TX,Cochran County,"$10,161 "
489081,TX,Coke County,"$9,883 "
489083,TX,Coleman County,"$42,676 "
489085,TX,Collin County,"$115,498 "
489087,TX,Collingsworth County,"$21,631 "
489089,TX,Colorado County,"$61,694 "
489091,TX,Comal County,"$56,425 "
489093,TX,Comanche County,"$46,577 "
489095,TX,Concho County,"$12,507 "
489097,TX,Cooke County,"$84,653 "
489099,TX,Coryell County,"$89,691 "
489101,TX,Cottle County,"$11,665 "
489103,TX,Crane County,"$7,743 "
489105,TX,Crockett County,"$12,927 "
489107,TX,Crosby County,"$20,795 "
489109,TX,Culberson County,"$8,251 "
489111,TX,Dallam County,"$23,961 "
489113,TX,DALLAS COUNTY,"$1,028,238 "
489115,TX,Dawson County,"$31,273 "
489117,TX,Deaf Smith County,"$47,635 "
489119,TX,Delta County,"$17,128 "
489121,TX,Denton County,"$182,676 "
489123,TX,DeWitt County,"$74,065 "
489125,TX,Dickens County,"$11,936 "
489127,TX,Dimmit County,"$36,377 "
489129,TX,Donley County,"$20,983 "
489131,TX,Duval County,"$35,461 "
489133,TX,Eastland County,"$86,856 "
489135,TX,Ector County,"$71,271 "
489137,TX,Edwards County,"$9,554 "
489139,TX,Ellis County,"$188,288 "
489141,TX,El Paso County,"$401,587 "
489143,TX,Erath County,"$74,419 "
489145,TX,Falls County,"$61,371 "
489147,TX,Fannin County,"$80,824 "
489149,TX,Fayette County,"$90,707 "
489151,TX,Fisher County,"$20,613 "
489153,TX,Floyd County,"$22,748 "
489155,TX,Foard County,"$8,303 "
489157,TX,FORT BEND COUNTY,"$972,093 "
489159,TX,Franklin County,"$19,917 "
489161,TX,Freestone County,"$42,365 "
489163,TX,Frio County,"$47,664 "
489165,TX,Gaines County,"$38,010 "
489167,TX,Galveston County,"$171,823 "
489169,TX,Garza County,"$13,737 "
489171,TX,Gillespie County,"$68,700 "
489173,TX,Glasscock County,"$2,550 "
489175,TX,Goliad County,"$22,991 "
489177,TX,Gonzales County,"$51,120 "
489179,TX,Gray County,"$64,650 "
489181,TX,Grayson County,"$89,981 "
489183,TX,Gregg County,"$68,719 "
489185,TX,Grimes County,"$45,376 "
489187,TX,Guadalupe County,"$152,470 "
489189,TX,Hale County,"$81,166 "
489191,TX,Hall County,"$20,417 "
489193,TX,Hamilton County,"$32,365 "
489195,TX,Hansford County,"$13,184 "
489197,TX,Hardeman County,"$25,696 "
489199,TX,Hardin County,"$73,968 "
489201,TX,HARRIS COUNTY,"$5,273,545 "
489203,TX,Harrison County,"$59,554 "
489205,TX,Hartley County,"$8,364 "
489207,TX,Haskell County,"$26,404 "
489209,TX,Hays County,"$101,015 "
489211,TX,Hemphill County,"$13,094 "
489213,TX,Henderson County,"$138,084 "
489215,TX,HIDALGO COUNTY,"$4,085,545 "
489217,TX,Hill County,"$96,151 "
489219,TX,Hockley County,"$47,599 "
489221,TX,Hood County,"$59,278 "
489223,TX,Hopkins County,"$66,439 "
489225,TX,Houston County,"$52,235 "
489227,TX,Howard County,"$66,161 "
489229,TX,Hudspeth County,"$11,557 "
489231,TX,Hunt County,"$136,248 "
489233,TX,Hutchinson County,"$37,049 "
489235,TX,Irion County,"$6,121 "
489237,TX,Jack County,"$22,728 "
489239,TX,Jackson County,"$33,234 "
489241,TX,Jasper County,"$67,795 "
489243,TX,Jeff Davis County,"$11,466 "
489245,TX,Jefferson County,"$90,486 "
489247,TX,Jim Hogg County,"$14,895 "
489249,TX,Jim Wells County,"$103,436 "
489251,TX,Johnson County,"$184,753 "
489253,TX,Jones County,"$50,825 "
489255,TX,Karnes County,"$45,411 "
489257,TX,Kaufman County,"$121,166 "
489259,TX,Kendall County,"$49,401 "
489261,TX,Kenedy County,"$1,138 "
489263,TX,Kent County,"$2,866 "
489265,TX,Kerr County,"$86,394 "
489267,TX,Kimble County,"$19,814 "
489269,TX,King County,"$1,162 "
489271,TX,Kinney County,"$12,195 "
489273,TX,Kleberg County,"$86,568 "
489275,TX,Knox County,"$17,329 "
489277,TX,Lamar County,"$101,326 "
489279,TX,Lamb County,"$33,711 "
489281,TX,Lampasas County,"$47,356 "
489283,TX,La Salle County,"$17,588 "
489285,TX,Lavaca County,"$69,115 "
489287,TX,Lee County,"$31,987 "
489289,TX,Leon County,"$31,489 "
489291,TX,Liberty County,"$128,127 "
489293,TX,Limestone County,"$56,921 "
489295,TX,Lipscomb County,"$12,756 "
489297,TX,Live Oak County,"$21,580 "
489299,TX,Llano County,"$26,361 "
489301,TX,Loving County,$314 
489303,TX,Lubbock County,"$78,274 "
489305,TX,Lynn County,"$18,109 "
489307,TX,McCulloch County,"$34,670 "
489309,TX,McLennan County,"$153,043 "
489311,TX,McMullen County,"$2,300 "
489313,TX,Madison County,"$21,568 "
489315,TX,Marion County,"$25,497 "
489317,TX,Martin County,"$10,123 "
489319,TX,Mason County,"$27,452 "
489321,TX,Matagorda County,"$85,122 "
489323,TX,Maverick County,"$192,969 "
489325,TX,Medina County,"$78,237 "
489327,TX,Menard County,"$16,479 "
489329,TX,Midland County,"$36,213 "
489331,TX,Milam County,"$65,230 "
489333,TX,Mills County,"$21,113 "
489335,TX,Mitchell County,"$28,688 "
489337,TX,Montague County,"$52,936 "
489339,TX,MONTGOMERY COUNTY,"$904,080 "
489341,TX,Moore County,"$42,796 "
489343,TX,Morris County,"$24,294 "
489345,TX,Motley County,"$7,677 "
489347,TX,Nacogdoches County,"$137,190 "
489349,TX,Navarro County,"$113,059 "
489351,TX,Newton County,"$29,837 "
489353,TX,Nolan County,"$60,423 "
489355,TX,Nueces County,"$100,485 "
489357,TX,Ochiltree County,"$19,056 "
489359,TX,Oldham County,"$6,076 "
489361,TX,Orange County,"$98,711 "
489363,TX,Palo Pinto County,"$74,308 "
489365,TX,Panola County,"$41,351 "
489367,TX,Parker County,"$130,466 "
489369,TX,Parmer County,"$22,981 "
489371,TX,Pecos County,"$35,802 "
489373,TX,Polk County,"$79,782 "
489375,TX,Potter County,"$12,381 "
489377,TX,Presidio County,"$31,633 "
489379,TX,Rains County,"$17,366 "
489381,TX,Randall County,"$44,091 "
489383,TX,Reagan County,"$6,516 "
489385,TX,Real County,"$9,876 "
489387,TX,Red River County,"$35,917 "
489389,TX,Reeves County,"$35,721 "
489391,TX,Refugio County,"$23,456 "
489393,TX,Roberts County,"$5,196 "
489395,TX,Robertson County,"$47,387 "
489397,TX,Rockwall County,"$51,408 "
489399,TX,Runnels County,"$53,763 "
489401,TX,Rusk County,"$103,732 "
489403,TX,Sabine County,"$20,897 "
489405,TX,San Augustine County,"$20,733 "
489407,TX,San Jacinto County,"$47,924 "
489409,TX,San Patricio County,"$147,388 "
489411,TX,San Saba County,"$25,429 "
489413,TX,Schleicher County,"$10,046 "
489415,TX,Scurry County,"$33,512 "
489417,TX,Shackelford County,"$15,957 "
489419,TX,Shelby County,"$58,191 "
489421,TX,Sherman County,"$7,907 "
489423,TX,Smith County,"$142,209 "
489425,TX,Somervell County,"$11,992 "
489427,TX,Starr County,"$277,362 "
489429,TX,Stephens County,"$38,925 "
489431,TX,Sterling County,"$5,584 "
489433,TX,Stonewall County,"$5,361 "
489435,TX,Sutton County,"$12,623 "
489437,TX,Swisher County,"$16,974 "
489439,TX,TARRANT COUNTY,"$1,309,402 "
489441,TX,Taylor County,"$33,042 "
489443,TX,Terrell County,"$8,980 "
489445,TX,Terry County,"$29,471 "
489447,TX,Throckmorton County,"$12,228 "
489449,TX,Titus County,"$69,675 "
489451,TX,Tom Green County,"$25,829 "
489453,TX,Travis County,"$156,638 "
489455,TX,Trinity County,"$31,716 "
489457,TX,Tyler County,"$37,928 "
489459,TX,Upshur County,"$61,678 "
489461,TX,Upton County,"$8,134 "
489463,TX,Uvalde County,"$73,970 "
489465,TX,Val Verde County,"$135,922 "
489467,TX,Van Zandt County,"$80,413 "
489469,TX,Victoria County,"$32,539 "
489471,TX,Walker County,"$102,145 "
489473,TX,Waller County,"$63,559 "
489475,TX,Ward County,"$21,742 "
489477,TX,Washington County,"$76,874 "
489479,TX,Webb County,"$90,833 "
489481,TX,Wharton County,"$96,159 "
489483,TX,Wheeler County,"$23,843 "
489485,TX,Wichita County,"$63,228 "
489487,TX,Wilbarger County,"$55,002 "
489489,TX,Willacy County,"$73,070 "
489491,TX,Williamson County,"$196,814 "
489493,TX,Wilson County,"$55,240 "
489495,TX,Winkler County,"$14,671 "
489497,TX,Wise County,"$75,468 "
489499,TX,Wood County,"$71,783 "
489501,TX,Yoakum County,"$17,433 "
489503,TX,Young County,"$54,334 "
489505,TX,Zapata County,"$50,285 "
489507,TX,Zavala County,"$53,635 "
490174,UT,CLEARFIELD,"$41,597 "
490624,UT,LAYTON,"$61,693 "
490672,UT,LOGAN,"$106,158 "
490888,UT,OGDEN,"$199,534 "
490918,UT,OREM,"$110,147 "
491014,UT,PROVO,"$305,660 "
491074,UT,ST GEORGE,"$87,054 "
491092,UT,SALT LAKE CITY,"$1,972,487 "
491098,UT,SANDY CITY,"$71,131 "
491239,UT,TAYLORSVILLE,"$66,265 "
491338,UT,WEST JORDAN,"$89,251 "
491346,UT,WEST VALLEY,"$167,547 "
499001,UT,Beaver County,"$12,233 "
499003,UT,Box Elder County,"$62,550 "
499005,UT,Cache County,"$64,076 "
499007,UT,Carbon County,"$39,353 "
499009,UT,Daggett County,"$1,223 "
499011,UT,Davis County,"$133,513 "
499013,UT,Duchesne County,"$25,420 "
499015,UT,Emery County,"$18,322 "
499017,UT,Garfield County,"$10,272 "
499019,UT,Grand County,"$14,246 "
499021,UT,Iron County,"$71,384 "
499023,UT,Juab County,"$17,723 "
499025,UT,Kane County,"$7,837 "
499027,UT,Millard County,"$25,655 "
499029,UT,Morgan County,"$8,634 "
499031,UT,Piute County,"$5,354 "
499033,UT,Rich County,"$5,348 "
499035,UT,SALT LAKE COUNTY,"$1,206,850 "
499037,UT,San Juan County,"$55,014 "
499039,UT,Sanpete County,"$58,687 "
499041,UT,Sevier County,"$36,344 "
499043,UT,Summit County,"$30,258 "
499045,UT,Tooele County,"$46,009 "
499047,UT,Uintah County,"$44,075 "
499049,UT,Utah County,"$226,664 "
499051,UT,Wasatch County,"$20,512 "
499053,UT,Washington County,"$65,577 "
499055,UT,Wayne County,"$6,470 "
499057,UT,Weber County,"$101,521 "
500288,VT,BURLINGTON,"$161,003 "
509001,VT,Addison County,"$77,186 "
509003,VT,Bennington County,"$87,231 "
509005,VT,Caledonia County,"$84,154 "
509007,VT,Chittenden County,"$193,267 "
509009,VT,Essex County,"$19,940 "
509011,VT,Franklin County,"$103,842 "
509013,VT,Grand Isle County,"$15,302 "
509015,VT,Lamoille County,"$59,628 "
509017,VT,Orange County,"$69,543 "
509019,VT,Orleans County,"$79,065 "
509021,VT,Rutland County,"$164,729 "
509023,VT,Washington County,"$135,432 "
509025,VT,Windham County,"$113,571 "
509027,VT,Windsor County,"$133,902 "
510024,VA,ALEXANDRIA,"$226,495 "
510114,VA,BLACKSBURG,"$114,928 "
510186,VA,BRISTOL,"$51,293 "
510264,VA,CHARLOTTESVILLE,"$95,021 "
510288,VA,CHESAPEAKE,"$219,627 "
510312,VA,CHRISTIANSBURG,"$18,714 "
510384,VA,COLONIAL HEIGHTS,"$15,542 "
510450,VA,DANVILLE,"$192,828 "
510612,VA,FREDERICKSBURG,"$41,505 "
510720,VA,HAMPTON,"$192,942 "
510726,VA,HARRISONBURG,"$96,763 "
510780,VA,HOPEWELL,"$39,069 "
510960,VA,LYNCHBURG,"$147,949 "
511098,VA,NEWPORT NEWS,"$785,837 "
511116,VA,NORFOLK,"$2,523,196 "
511200,VA,PETERSBURG,"$122,818 "
511236,VA,PORTSMOUTH,"$877,755 "
511272,VA,RADFORD,"$36,622 "
511308,VA,RICHMOND,"$2,349,991 "
511320,VA,ROANOKE,"$893,842 "
511488,VA,SUFFOLK,"$100,173 "
511590,VA,VIRGINIA BEACH,"$1,174,235 "
511674,VA,WINCHESTER,"$45,432 "
519001,VA,Accomack County,"$82,868 "
519003,VA,Albemarle County,"$88,475 "
519005,VA,Alleghany County,"$20,891 "
519007,VA,Amelia County,"$13,829 "
519009,VA,Amherst County,"$38,978 "
519011,VA,Appomattox County,"$16,795 "
519013,VA,ARLINGTON COUNTY,"$861,043 "
519015,VA,Augusta County,"$71,483 "
519017,VA,Bath County,"$12,160 "
519019,VA,Bedford County,"$56,378 "
519021,VA,Bland County,"$9,990 "
519023,VA,Botetourt County,"$33,924 "
519025,VA,Brunswick County,"$30,596 "
519027,VA,Buchanan County,"$47,270 "
519029,VA,Buckingham County,"$25,454 "
519031,VA,Campbell County,"$62,416 "
519033,VA,Caroline County,"$32,820 "
519035,VA,Carroll County,"$39,328 "
519036,VA,Charles City County,"$8,756 "
519037,VA,Charlotte County,"$25,664 "
519041,VA,Chesterfield County,"$225,192 "
519043,VA,Clarke County,"$20,301 "
519045,VA,Craig County,"$8,534 "
519047,VA,Culpeper County,"$47,331 "
519049,VA,Cumberland County,"$14,206 "
519051,VA,Dickenson County,"$29,459 "
519053,VA,Dinwiddie County,"$30,910 "
519057,VA,Essex County,"$15,811 "
519059,VA,FAIRFAX COUNTY,"$2,897,900 "
519061,VA,Fauquier County,"$67,550 "
519063,VA,Floyd County,"$24,666 "
519065,VA,Fluvanna County,"$19,106 "
519067,VA,Franklin County,"$55,043 "
519069,VA,Frederick County,"$57,461 "
519071,VA,Giles County,"$23,322 "
519073,VA,Gloucester County,"$38,085 "
519075,VA,Goochland County,"$15,318 "
519077,VA,Grayson County,"$28,240 "
519079,VA,Greene County,"$15,662 "
519081,VA,Greensville County,"$14,675 "
519083,VA,Halifax County,"$65,577 "
519085,VA,Hanover County,"$59,605 "
519087,VA,Henrico County,"$264,701 "
519089,VA,Henry County,"$77,154 "
519091,VA,Highland County,"$11,235 "
519093,VA,Isle of Wight County,"$33,537 "
519095,VA,James City County,"$46,582 "
519097,VA,King and Queen County,"$9,692 "
519099,VA,King George County,"$19,254 "
519101,VA,King William County,"$14,641 "
519103,VA,Lancaster County,"$20,379 "
519105,VA,Lee County,"$48,080 "
519107,VA,Loudoun County,"$172,537 "
519109,VA,Louisa County,"$37,704 "
519111,VA,Lunenburg County,"$24,476 "
519113,VA,Madison County,"$18,865 "
519115,VA,Mathews County,"$19,487 "
519117,VA,Mecklenburg County,"$53,546 "
519119,VA,Middlesex County,"$16,004 "
519121,VA,Montgomery County,"$29,950 "
519125,VA,Nelson County,"$24,483 "
519127,VA,New Kent County,"$11,331 "
519131,VA,Northampton County,"$35,155 "
519133,VA,Northumberland County,"$23,410 "
519135,VA,Nottoway County,"$28,775 "
519137,VA,Orange County,"$35,313 "
519139,VA,Page County,"$42,949 "
519141,VA,Patrick County,"$31,706 "
519143,VA,Pittsylvania County,"$81,333 "
519145,VA,Powhatan County,"$16,520 "
519147,VA,Prince Edward County,"$36,072 "
519149,VA,Prince George County,"$34,407 "
519153,VA,PRINCE WILLIAM COUNTY,"$940,019 "
519155,VA,Pulaski County,"$49,104 "
519157,VA,Rappahannock County,"$13,710 "
519159,VA,Richmond County,"$12,475 "
519161,VA,Roanoke County,"$60,526 "
519163,VA,Rockbridge County,"$35,064 "
519165,VA,Rockingham County,"$93,977 "
519167,VA,Russell County,"$43,788 "
519169,VA,Scott County,"$42,299 "
519171,VA,Shenandoah County,"$63,580 "
519173,VA,Smyth County,"$48,041 "
519175,VA,Southampton County,"$25,700 "
519177,VA,Spotsylvania County,"$89,925 "
519179,VA,Stafford County,"$73,612 "
519181,VA,Surry County,"$10,828 "
519183,VA,Sussex County,"$19,210 "
519185,VA,Tazewell County,"$67,322 "
519187,VA,Warren County,"$38,559 "
519191,VA,Washington County,"$63,444 "
519193,VA,Westmoreland County,"$28,148 "
519195,VA,Wise County,"$69,381 "
519197,VA,Wythe County,"$42,204 "
519199,VA,York County,"$42,192 "
519515,VA,Bedford city,"$11,212 "
519530,VA,Buena Vista city,"$10,809 "
519580,VA,Covington city,"$17,455 "
519595,VA,Emporia city,"$11,875 "
519620,VA,Franklin city,"$14,115 "
519640,VA,Galax city,"$16,980 "
519678,VA,Lexington city,"$14,382 "
519690,VA,Martinsville city,"$27,414 "
519720,VA,Norton city,"$8,498 "
519735,VA,Poquoson city,"$8,487 "
519775,VA,Salem city,"$25,591 "
519790,VA,Staunton city,"$45,226 "
519820,VA,Waynesboro city,"$28,585 "
519830,VA,Williamsburg city,"$16,152 "
530036,WA,ANACORTES,"$19,018 "
530054,WA,AUBURN,"$83,015 "
530084,WA,BELLEVUE,"$129,800 "
530090,WA,BELLINGHAM,"$151,843 "
530132,WA,BREMERTON,"$101,528 "
530396,WA,EAST WENATCHEE CITY,"$20,600 "
530480,WA,EVERETT,"$165,929 "
530514,WA,FEDERAL WAY,"$129,224 "
530720,WA,KENNEWICK,"$104,687 "
530726,WA,KENT CITY,"$140,687 "
530795,WA,LAKEWOOD,"$114,542 "
530840,WA,LONGVIEW,"$65,311 "
531020,WA,MOUNT VERNON,"$58,359 "
531134,WA,OLYMPIA,"$70,064 "
531188,WA,PASCO,"$111,607 "
531302,WA,RENTON CITY,"$83,201 "
531314,WA,RICHLAND,"$49,081 "
531392,WA,SEATTLE,"$5,738,367 "
531420,WA,SHORELINE,"$61,966 "
531488,WA,SPOKANE,"$1,839,046 "
531554,WA,TACOMA,"$1,411,448 "
531668,WA,VANCOUVER,"$241,567 "
531728,WA,WENATCHEE,"$60,211 "
531830,WA,YAKIMA,"$212,748 "
539001,WA,Adams County,"$40,775 "
539003,WA,Asotin County,"$42,132 "
539005,WA,Benton County,"$69,026 "
539007,WA,Chelan County,"$71,474 "
539009,WA,Clallam County,"$101,191 "
539011,WA,Clark County,"$245,099 "
539013,WA,Columbia County,"$16,103 "
539015,WA,Cowlitz County,"$103,294 "
539017,WA,Douglas County,"$42,119 "
539019,WA,Ferry County,"$15,443 "
539021,WA,Franklin County,"$31,496 "
539023,WA,Garfield County,"$9,281 "
539025,WA,Grant County,"$178,790 "
539027,WA,Grays Harbor County,"$192,810 "
539029,WA,Island County,"$79,633 "
539031,WA,Jefferson County,"$46,453 "
539033,WA,KING COUNTY,"$2,164,207 "
539035,WA,Kitsap County,"$205,035 "
539037,WA,Kittitas County,"$84,077 "
539039,WA,Klickitat County,"$41,760 "
539041,WA,Lewis County,"$150,232 "
539043,WA,Lincoln County,"$33,207 "
539045,WA,Mason County,"$76,981 "
539047,WA,Okanogan County,"$90,339 "
539049,WA,Pacific County,"$63,002 "
539051,WA,Pend Oreille County,"$25,392 "
539053,WA,PIERCE COUNTY,"$1,447,740 "
539055,WA,San Juan County,"$22,302 "
539057,WA,Skagit County,"$110,428 "
539059,WA,Skamania County,"$16,119 "
539061,WA,SNOHOMISH COUNTY,"$1,493,343 "
539063,WA,Spokane County,"$278,673 "
539065,WA,Stevens County,"$71,068 "
539067,WA,Thurston County,"$210,550 "
539069,WA,Wahkiakum County,"$8,940 "
539071,WA,Walla Walla County,"$125,236 "
539073,WA,Whatcom County,"$143,883 "
539075,WA,Whitman County,"$115,056 "
539077,WA,Yakima County,"$365,442 "
540264,WV,CHARLESTON,"$897,346 "
540666,WV,HUNTINGTON,"$1,003,319 "
540846,WV,MARTINSBURG,"$69,601 "
540930,WV,MORGANTOWN,"$96,361 "
541038,WV,PARKERSBURG,"$189,101 "
541368,WV,VIENNA CITY,"$20,927 "
541392,WV,WEIRTON,"$89,709 "
541446,WV,WHEELING,"$265,251 "
549001,WV,Barbour County,"$34,433 "
549003,WV,Berkeley County,"$102,989 "
549005,WV,Boone County,"$56,389 "
549007,WV,Braxton County,"$29,060 "
549009,WV,Brooke County,"$42,304 "
549011,WV,Cabell County,"$68,932 "
549013,WV,Calhoun County,"$17,982 "
549015,WV,Clay County,"$29,111 "
549017,WV,Doddridge County,"$18,889 "
549019,WV,Fayette County,"$101,976 "
549021,WV,Gilmer County,"$16,874 "
549023,WV,Grant County,"$19,998 "
549025,WV,Greenbrier County,"$67,793 "
549027,WV,Hampshire County,"$37,970 "
549029,WV,Hancock County,"$28,740 "
549031,WV,Hardy County,"$23,256 "
549033,WV,Harrison County,"$157,980 "
549035,WV,Jackson County,"$48,809 "
549037,WV,Jefferson County,"$72,016 "
549039,WV,Kanawha County,"$215,141 "
549041,WV,Lewis County,"$41,683 "
549043,WV,Lincoln County,"$55,365 "
549045,WV,Logan County,"$79,212 "
549047,WV,McDowell County,"$83,837 "
549049,WV,Marion County,"$139,191 "
549051,WV,Marshall County,"$83,654 "
549053,WV,Mason County,"$48,284 "
549055,WV,Mercer County,"$120,744 "
549057,WV,Mineral County,"$48,887 "
549059,WV,Mingo County,"$71,205 "
549061,WV,Monongalia County,"$92,253 "
549063,WV,Monroe County,"$26,387 "
549065,WV,Morgan County,"$24,291 "
549067,WV,Nicholas County,"$53,196 "
549069,WV,Ohio County,"$26,784 "
549071,WV,Pendleton County,"$18,152 "
549073,WV,Pleasants County,"$12,450 "
549075,WV,Pocahontas County,"$22,068 "
549077,WV,Preston County,"$61,052 "
549079,WV,Putnam County,"$64,142 "
549081,WV,Raleigh County,"$154,613 "
549083,WV,Randolph County,"$53,304 "
549085,WV,Ritchie County,"$28,430 "
549087,WV,Roane County,"$33,650 "
549089,WV,Summers County,"$31,968 "
549091,WV,Taylor County,"$36,288 "
549093,WV,Tucker County,"$17,432 "
549095,WV,Tyler County,"$24,006 "
549097,WV,Upshur County,"$45,038 "
549099,WV,Wayne County,"$72,171 "
549101,WV,Webster County,"$24,532 "
549103,WV,Wetzel County,"$38,377 "
549105,WV,Wirt County,"$12,440 "
549107,WV,Wood County,"$59,835 "
549109,WV,Wyoming County,"$54,150 "
550216,WI,APPLETON,"$112,013 "
550568,WI,BELOIT,"$121,902 "
551920,WI,EAU CLAIRE,"$114,592 "
552264,WI,FOND DU LAC,"$105,359 "
552664,WI,GREEN BAY,"$183,464 "
553224,WI,JANESVILLE,"$96,792 "
553316,WI,KENOSHA,"$191,535 "
553428,WI,LA CROSSE,"$183,471 "
553944,WI,MADISON,"$961,622 "
554340,WI,MILWAUKEE,"$8,173,300 "
554588,WI,NEENAH,"$38,702 "
554960,WI,OSHKOSH,"$153,686 "
555424,WI,RACINE,"$955,201 "
556000,WI,SHEBOYGAN,"$194,585 "
556492,WI,SUPERIOR,"$155,501 "
556948,WI,WAUKESHA,"$76,792 "
556980,WI,WAUSAU,"$126,869 "
557008,WI,WAUWATOSA,"$215,337 "
557056,WI,WEST ALLIS,"$248,375 "
559001,WI,Adams County,"$45,761 "
559003,WI,Ashland County,"$44,418 "
559005,WI,Barron County,"$91,524 "
559007,WI,Bayfield County,"$41,268 "
559009,WI,Brown County,"$160,536 "
559011,WI,Buffalo County,"$31,102 "
559013,WI,Burnett County,"$34,076 "
559015,WI,Calumet County,"$45,395 "
559017,WI,Chippewa County,"$100,746 "
559019,WI,Clark County,"$91,871 "
559021,WI,Columbia County,"$96,395 "
559023,WI,Crawford County,"$36,767 "
559025,WI,Dane County,"$204,651 "
559027,WI,Dodge County,"$155,191 "
559029,WI,Door County,"$58,996 "
559031,WI,Douglas County,"$27,863 "
559033,WI,Dunn County,"$100,347 "
559035,WI,Eau Claire County,"$56,416 "
559037,WI,Florence County,"$11,168 "
559039,WI,Fond du Lac County,"$92,232 "
559041,WI,Forest County,"$25,368 "
559043,WI,Grant County,"$111,423 "
559045,WI,Green County,"$64,802 "
559047,WI,Green Lake County,"$40,741 "
559049,WI,Iowa County,"$49,172 "
559051,WI,Iron County,"$20,893 "
559053,WI,Jackson County,"$40,715 "
559055,WI,Jefferson County,"$134,282 "
559057,WI,Juneau County,"$55,032 "
559059,WI,Kenosha County,"$89,786 "
559061,WI,Kewaunee County,"$37,830 "
